338,1,1,2009/2010,13,10/31/2009 0:00,665539,10000,9986
339,1,1,2009/2010,13,11/1/2009 0:00,665541,9991,9993
340,1,1,2009/2010,13,10/31/2009 0:00,665543,8571,8203
341,1,1,2009/2010,13,10/31/2009 0:00,665545,10001,9999
342,1,1,2009/2010,14,11/8/2009 0:00,665548,9985,8342
343,1,1,2009/2010,14,11/8/2009 0:00,665551,9987,8635
344,1,1,2009/2010,14,11/6/2009 0:00,665553,9986,9991
345,1,1,2009/2010,14,11/7/2009 0:00,665554,9984,10001
346,1,1,2009/2010,14,11/7/2009 0:00,665556,9994,8571
347,1,1,2009/2010,14,11/7/2009 0:00,665559,9999,10000
348,1,1,2009/2010,14,11/7/2009 0:00,665561,9993,9997
349,1,1,2009/2010,15,11/21/2009 0:00,665568,8342,9993
350,1,1,2009/2010,15,11/21/2009 0:00,665570,8635,9999
351,1,1,2009/2010,15,11/21/2009 0:00,665571,9997,9984
352,1,1,2009/2010,15,11/22/2009 0:00,665574,10000,8203
353,1,1,2009/2010,15,11/21/2009 0:00,665575,9991,9985
354,1,1,2009/2010,15,11/22/2009 0:00,665577,8571,9987
355,1,1,2009/2010,15,11/21/2009 0:00,665581,10001,9994
356,1,1,2009/2010,16,11/28/2009 0:00,665585,8342,9986
357,1,1,2009/2010,16,11/27/2009 0:00,665586,8635,8571
358,1,1,2009/2010,16,11/29/2009 0:00,665588,9997,9985
359,1,1,2009/2010,16,11/29/2009 0:00,665590,10000,9994
360,1,1,2009/2010,16,11/28/2009 0:00,665591,9991,9984
361,1,1,2009/2010,16,11/28/2009 0:00,665595,10001,8203
362,1,1,2009/2010,16,11/28/2009 0:00,665596,9993,9999
363,1,1,2009/2010,17,12/5/2009 0:00,665598,9985,9993
364,1,1,2009/2010,17,12/5/2009 0:00,665599,9987,10001
365,1,1,2009/2010,17,12/5/2009 0:00,665601,9986,9997
366,1,1,2009/2010,17,12/6/2009 0:00,665603,9984,8635
367,1,1,2009/2010,17,12/6/2009 0:00,665604,9994,8342
368,1,1,2009/2010,17,12/5/2009 0:00,665606,8571,10000
369,1,1,2009/2010,17,12/4/2009 0:00,665607,8203,9991
370,1,1,2009/2010,18,12/12/2009 0:00,665614,8342,8203
371,1,1,2009/2010,18,12/12/2009 0:00,665616,9985,9999
372,1,1,2009/2010,18,12/12/2009 0:00,665617,9997,8571
373,1,1,2009/2010,18,12/13/2009 0:00,665619,10000,9984
374,1,1,2009/2010,18,12/13/2009 0:00,665620,9991,9987
375,1,1,2009/2010,18,12/11/2009 0:00,665622,10001,8635
376,1,1,2009/2010,18,12/12/2009 0:00,665623,9993,9986
377,1,1,2009/2010,19,2/3/2010 0:00,665626,8635,8342
378,1,1,2009/2010,19,12/19/2009 0:00,665628,9987,10000
379,1,1,2009/2010,19,2/4/2010 0:00,665630,9986,9985
380,1,1,2009/2010,19,12/19/2009 0:00,665632,9994,9991
381,1,1,2009/2010,19,12/19/2009 0:00,665633,8571,10001
382,1,1,2009/2010,19,2/2/2010 0:00,665634,8203,9993
383,1,1,2009/2010,19,12/19/2009 0:00,665635,9999,9997
384,1,1,2009/2010,2,8/9/2009 0:00,665326,8342,9994
385,1,1,2009/2010,2,8/8/2009 0:00,665327,8635,9984
386,1,1,2009/2010,2,8/8/2009 0:00,665328,9997,9986
387,1,1,2009/2010,2,8/8/2009 0:00,665329,10000,9987
388,1,1,2009/2010,2,8/9/2009 0:00,665330,9991,8203
389,1,1,2009/2010,2,8/8/2009 0:00,665332,10001,8571
390,1,1,2009/2010,2,8/7/2009 0:00,665333,9993,9985
391,1,1,2009/2010,20,12/26/2009 0:00,665639,8342,9984
392,1,1,2009/2010,20,12/26/2009 0:00,665641,9985,9994
393,1,1,2009/2010,20,12/26/2009 0:00,665642,9997,8203
